symbol,entry_ts,exit_ts,entry,exit,why,pnl,rise_pct,entry_at
RIVERUSDT,1763200140000,1763200320000,4.53,4.315670462477103,TP,9.2427,8.41,2025-11-15 09:49:00
RIVERUSDT,1763200380000,1763200560000,4.346,4.531912222222222,SL,-8.7756,8.48,2025-11-15 09:53:00
RIVERUSDT,1763201340000,1763202660000,4.391,4.578837222222222,SL,-8.7756,7.49,2025-11-15 10:09:00
PIEVERSEUSDT,1763203260000,1763203680000,0.2189,0.22826405555555557,SL,-8.7756,14.19,2025-11-15 10:41:00
PIEVERSEUSDT,1763212500000,1763213580000,0.2317,0.21691761377372515,TP,12.5399,11.61,2025-11-15 13:15:00
ZEREBROUSDT,1763213160000,1763213400000,0.03749,0.03909373888888889,SL,-8.7756,13.28,2025-11-15 13:26:00
ZEREBROUSDT,1763215320000,1763217120000,0.03668,0.03502,TIME,8.8313,10.47,2025-11-15 14:02:00
MYXUSDT,1763217660000,1763219460000,2.601,2.608,TIME,-0.7583,7.35,2025-11-15 14:41:00
PIEVERSEUSDT,1763223060000,1763223600000,0.2426,0.2529778888888889,SL,-8.7756,8.76,2025-11-15 16:11:00
SOONUSDT,1763226960000,1763227680000,2.4194,2.3179881256635966,TP,8.1632,7.4,2025-11-15 17:16:00
SKYAIUSDT,1763231400000,1763233200000,0.0212,0.02126,TIME,-0.786,7.58,2025-11-15 18:30:00
SOONUSDT,1763238420000,1763240220000,2.469,2.53,TIME,-5.1613,7.35,2025-11-15 20:27:00
CROSSUSDT,1763244480000,1763244600000,0.18164,0.18941015555555554,SL,-8.7756,18.14,2025-11-15 22:08:00
PIEVERSEUSDT,1763252280000,1763253060000,0.3274,0.30714681790585024,TP,12.1521,11.23,2025-11-16 00:18:00
STRKUSDT,1763252400000,1763254200000,0.1943,0.1921,TIME,2.0445,7.2,2025-11-16 00:20:00
PIEVERSEUSDT,1763253240000,1763253600000,0.2902,0.30261411111111114,SL,-8.7756,11.68,2025-11-16 00:34:00
CROSSUSDT,1763253480000,1763254140000,0.18876,0.17708166261685238,TP,12.1537,11.23,2025-11-16 00:38:00
PIEVERSEUSDT,1763256540000,1763257920000,0.3001,0.31293761111111107,SL,-8.7756,7.72,2025-11-16 01:29:00
CROSSUSDT,1763256660000,1763257860000,0.17632,0.16802761361259483,TP,9.1861,8.36,2025-11-16 01:31:00
PIEVERSEUSDT,1763264820000,1763265420000,0.2779,0.28978794444444445,SL,-8.7756,8.04,2025-11-16 03:47:00
RIVERUSDT,1763270220000,1763270460000,4.419,4.221427242778634,TP,8.722,7.92,2025-11-16 05:17:00
RESOLVUSDT,1763281140000,1763282940000,0.1757,0.17148,TIME,4.5836,32.08,2025-11-16 08:19:00
WCTUSDT,1763286240000,1763288040000,0.1334,0.1377,TIME,-6.6668,8.31,2025-11-16 09:44:00
EVAAUSDT,1763286780000,1763287380000,1.63,1.5597619925982855,TP,8.3982,7.62,2025-11-16 09:53:00
BEATUSDT,1763286900000,1763288160000,0.42822,0.4465383,SL,-8.7756,12.23,2025-11-16 09:55:00
CUDISUSDT,1763290320000,1763290380000,0.04029,0.04201351666666667,SL,-8.7756,8.7,2025-11-16 10:52:00
EVAAUSDT,1763290560000,1763292360000,1.56,1.569,TIME,-1.3738,7.5,2025-11-16 10:56:00
CUDISUSDT,1763292600000,1763293920000,0.04029,0.04201351666666667,SL,-8.7756,7.79,2025-11-16 11:30:00
PIEVERSEUSDT,1763295960000,1763297760000,0.3375,0.337,TIME,0.0763,8.77,2025-11-16 12:26:00
RIVERUSDT,1763301780000,1763303580000,3.724,3.717,TIME,0.1559,7.93,2025-11-16 14:03:00
PIEVERSEUSDT,1763308860000,1763309760000,0.3367,0.3217392878255156,TP,8.6667,7.87,2025-11-16 16:01:00
NEIROUSDT,1763314080000,1763315880000,0.0001325,0.0001292,TIME,4.7611,9.03,2025-11-16 17:28:00
LIGHTUSDT,1763314260000,1763314500000,1.6582,1.7291341111111111,SL,-8.7756,15.86,2025-11-16 17:31:00
DASHUSDT,1763315760000,1763317560000,91.44,89.39,TIME,4.2638,7.65,2025-11-16 17:56:00
LIGHTUSDT,1763316420000,1763316660000,1.7856,1.861984,SL,-8.7756,7.62,2025-11-16 18:07:00
GALAUSDT,1763317620000,1763319420000,0.00854,0.00845,TIME,1.8877,9.02,2025-11-16 18:27:00
STRKUSDT,1763323200000,1763325000000,0.2236,0.2273,TIME,-3.5295,7.01,2025-11-16 20:00:00
RESOLVUSDT,1763323980000,1763325780000,0.19563,0.1946,TIME,0.833,9.3,2025-11-16 20:13:00
LSKUSDT,1763339700000,1763341500000,0.2464,0.2459,TIME,0.1858,8.32,2025-11-17 00:35:00
LIGHTUSDT,1763346060000,1763346600000,1.9905,1.8218911903166095,TP,16.7214,15.9,2025-11-17 02:21:00
HIPPOUSDT,1763362980000,1763364780000,0.001173,0.001198,TIME,-4.4826,8.68,2025-11-17 07:03:00
QUSDT,1763371140000,1763372940000,0.014479,0.014746,TIME,-3.9081,7.44,2025-11-17 09:19:00
WCTUSDT,1763380200000,1763382000000,0.1586,0.1623,TIME,-4.8858,7.91,2025-11-17 11:50:00
CHILLGUYUSDT,1763380860000,1763382660000,0.01844,0.01852,TIME,-1.0877,7.41,2025-11-17 12:01:00
JCTUSDT,1763381340000,1763381640000,0.004679,0.004398502674321593,TP,11.7696,10.85,2025-11-17 12:09:00
JCTUSDT,1763381700000,1763381880000,0.004349,0.004535040555555555,SL,-8.7756,8.11,2025-11-17 12:15:00
BANANAS31USDT,1763390580000,1763390640000,0.005165,0.004943258161020721,TP,8.3663,7.59,2025-11-17 14:43:00
BANANAS31USDT,1763390700000,1763390760000,0.005008,0.00458529732318753,TP,16.6611,15.83,2025-11-17 14:45:00
BANANAS31USDT,1763390820000,1763390880000,0.004433,0.004160645717482231,TP,12.0676,11.15,2025-11-17 14:47:00
BANANAS31USDT,1763392200000,1763392320000,0.00408,0.0038106560835024263,TP,12.9831,12.06,2025-11-17 15:10:00
ZEREBROUSDT,1763394480000,1763394960000,0.03196,0.03064104145186745,TP,8.0338,7.28,2025-11-17 15:48:00
LABUSDT,1763394600000,1763396400000,0.10973,0.11131,TIME,-3.0998,7.72,2025-11-17 15:50:00
USELESSUSDT,1763395680000,1763397480000,0.1091,0.111,TIME,-3.703,8.93,2025-11-17 16:08:00
YALAUSDT,1763396040000,1763397840000,0.0336,0.03423,TIME,-3.97,7.23,2025-11-17 16:14:00
BANANAS31USDT,1763398560000,1763398980000,0.004076,0.0038710664909370794,TP,9.8356,8.98,2025-11-17 16:56:00
BANANAS31USDT,1763399040000,1763400240000,0.003926,0.003742038104912266,TP,9.1515,8.33,2025-11-17 17:04:00
DUSKUSDT,1763400480000,1763402280000,0.06868,0.06964,TIME,-3.0156,7.03,2025-11-17 17:28:00
JCTUSDT,1763404260000,1763404740000,0.005232,0.0054558133333333335,SL,-8.7756,8.75,2025-11-17 18:31:00
BANANAS31USDT,1763410920000,1763412720000,0.003793,0.00384,TIME,-2.6982,7.47,2025-11-17 20:22:00
KAITOUSDT,1763413140000,1763414940000,0.8313,0.8345,TIME,-0.9899,9.44,2025-11-17 20:59:00
FLMUSDT,1763444280000,1763446080000,0.015,0.0152,TIME,-2.8867,18.67,2025-11-18 05:38:00
METUSDT,1763447880000,1763448000000,0.4416,0.46049066666666666,SL,-8.7756,7.29,2025-11-18 06:38:00
AKEUSDT,1763449080000,1763449380000,0.0006432,0.0006707146666666667,SL,-8.7756,7.22,2025-11-18 06:58:00
RESOLVUSDT,1763449800000,1763451600000,0.2124,0.21542,TIME,-3.0637,7.03,2025-11-18 07:10:00
AKEUSDT,1763453400000,1763453760000,0.0006405,0.0006678991666666667,SL,-8.7756,11.85,2025-11-18 08:10:00
AKEUSDT,1763455860000,1763456520000,0.0006322,0.0006592441111111111,SL,-8.7756,12.3,2025-11-18 08:51:00
CROSSUSDT,1763460660000,1763461800000,0.11793,0.12297478333333332,SL,-8.7756,7.52,2025-11-18 10:11:00
AGTUSDT,1763462040000,1763463840000,0.003239,0.003211,TIME,1.5089,9.23,2025-11-18 10:34:00
AKEUSDT,1763470200000,1763470680000,0.0003843,0.0004007395,SL,-8.7756,8.3,2025-11-18 12:50:00
ACTUSDT,1763479800000,1763481600000,0.01924,0.01872,TIME,5.1854,7.92,2025-11-18 15:30:00
AKEUSDT,1763481720000,1763482500000,0.0003683,0.00038405505555555555,SL,-8.7756,7.76,2025-11-18 16:02:00
XANUSDT,1763483040000,1763483160000,0.04308,0.044922866666666665,SL,-8.7756,10.25,2025-11-18 16:24:00
SKYAIUSDT,1763484240000,1763484300000,0.0265,0.024937380486099333,TP,11.5734,10.66,2025-11-18 16:44:00
SKYAIUSDT,1763484540000,1763485020000,0.02243,0.02022051568505673,TP,19.4812,18.87,2025-11-18 16:49:00
SOONUSDT,1763484660000,1763486220000,1.3719,1.2939352400451325,TP,11.146,10.24,2025-11-18 16:51:00
SOONUSDT,1763486280000,1763487060000,1.2446,1.2978412222222222,SL,-8.7756,37.92,2025-11-18 17:18:00
AKEUSDT,1763489460000,1763491260000,0.0003831,0.0003782,TIME,2.3381,7.19,2025-11-18 18:11:00
XANUSDT,1763489760000,1763490660000,0.04669,0.048687294444444446,SL,-8.7756,12.58,2025-11-18 18:16:00
XANUSDT,1763491380000,1763491920000,0.04576,0.04771751111111112,SL,-8.7756,7.92,2025-11-18 18:43:00
PTBUSDT,1763492580000,1763494380000,0.01815,0.01848,TIME,-3.8564,7.51,2025-11-18 19:03:00
FLMUSDT,1763497620000,1763498040000,0.0152,0.01457596034398106,TP,7.991,7.24,2025-11-18 20:27:00
SWELLUSDT,1763520960000,1763522760000,0.003051,0.003089,TIME,-2.711,7.47,2025-11-19 02:56:00
TNSRUSDT,1763523480000,1763524500000,0.04115,0.038780786592154615,TP,11.295,10.39,2025-11-19 03:38:00
XANUSDT,1763533080000,1763534880000,0.04509,0.04472,TIME,1.4212,13.84,2025-11-19 06:18:00
MYXUSDT,1763543280000,1763545080000,3.033,3.115,TIME,-5.6272,8.24,2025-11-19 09:08:00
PIEVERSEUSDT,1763548320000,1763550120000,0.2902,0.2948,TIME,-3.3902,7.43,2025-11-19 10:32:00
PTBUSDT,1763557260000,1763559060000,0.01878,0.01902,TIME,-2.7759,8.5,2025-11-19 13:01:00
JELLYJELLYUSDT,1763557680000,1763558520000,0.03373,0.03517289444444445,SL,-8.7756,8.82,2025-11-19 13:08:00
RAREUSDT,1763559600000,1763560200000,0.03181,0.030495572251549665,TP,8.0442,7.29,2025-11-19 13:40:00
ILVUSDT,1763561400000,1763563200000,7.841,8.066,TIME,-5.9591,7.6,2025-11-19 14:10:00
ALICEUSDT,1763561820000,1763563620000,0.25,0.247,TIME,2.18,9.2,2025-11-19 14:17:00
BASUSDT,1763562900000,1763562960000,0.0067,0.006256830786762928,TP,13.0089,12.08,2025-11-19 14:35:00
AIAUSDT,1763563140000,1763564940000,0.6213,0.6092,TIME,3.6751,12.79,2025-11-19 14:39:00
FLUXUSDT,1763565180000,1763566980000,0.1441,0.1359,TIME,11.161,11.98,2025-11-19 15:13:00
JELLYJELLYUSDT,1763566200000,1763568000000,0.0334,0.03315,TIME,1.277,9.79,2025-11-19 15:30:00
TNSRUSDT,1763568120000,1763568180000,0.07811,0.08145137222222222,SL,-8.7756,8.64,2025-11-19 16:02:00
BASUSDT,1763568360000,1763568840000,0.00548,0.005714422222222222,SL,-8.7756,31.15,2025-11-19 16:06:00
DASHUSDT,1763568960000,1763570760000,75.7,75.75,TIME,-0.3521,8.16,2025-11-19 16:16:00
SENTUSDT,1763569260000,1763571060000,0.0484,0.049,TIME,-2.6993,8.06,2025-11-19 16:21:00
USTCUSDT,1763571600000,1763573400000,0.006488,0.006457,TIME,0.7356,9.68,2025-11-19 17:00:00
TNSRUSDT,1763573100000,1763574600000,0.07626,0.07952223333333333,SL,-8.7756,8.75,2025-11-19 17:25:00
JELLYJELLYUSDT,1763577900000,1763578500000,0.03619,0.037738127777777776,SL,-8.7756,7.79,2025-11-19 18:45:00
ICNTUSDT,1763579400000,1763581200000,0.2015,0.2044,TIME,-3.0984,8.98,2025-11-19 19:10:00
NILUSDT,1763590680000,1763592480000,0.127,0.1283,TIME,-2.2672,9.34,2025-11-19 22:18:00
BDXNUSDT,1763597700000,1763597880000,0.06284,0.059173251989420486,TP,11.4501,10.54,2025-11-20 00:15:00
BDXNUSDT,1763604000000,1763605320000,0.06283,0.059303124703840394,TP,11.0067,10.11,2025-11-20 02:00:00
BDXNUSDT,1763605380000,1763606160000,0.0595,0.062045277777777776,SL,-8.7756,26.45,2025-11-20 02:23:00
SOONUSDT,1763610480000,1763611740000,1.0731,1.1190048333333333,SL,-8.7756,14.8,2025-11-20 03:48:00
YALAUSDT,1763613600000,1763614440000,0.03457,0.03604882777777778,SL,-8.7756,7.08,2025-11-20 04:40:00
TNSRUSDT,1763621100000,1763621700000,0.11438,0.11927292222222222,SL,-8.7756,15.64,2025-11-20 06:45:00
TNSRUSDT,1763629260000,1763630100000,0.116,0.12096222222222223,SL,-8.7756,7.26,2025-11-20 09:01:00
GRASSUSDT,1763632380000,1763632800000,0.4932,0.4731547564031624,TP,7.9086,7.16,2025-11-20 09:53:00
SAGAUSDT,1763632860000,1763634660000,0.0989,0.0961,TIME,5.4423,9.38,2025-11-20 10:01:00
DOLOUSDT,1763633100000,1763634900000,0.05248,0.05206,TIME,1.3806,9.09,2025-11-20 10:05:00
MAVUSDT,1763637900000,1763639700000,0.02776,0.02777,TIME,-0.292,16.47,2025-11-20 11:25:00
HYPERUSDT,1763643720000,1763645520000,0.1579,0.1561,TIME,2.0599,8.22,2025-11-20 13:02:00
TNSRUSDT,1763643720000,1763643780000,0.27166,0.2456710546774957,TP,18.9134,18.25,2025-11-20 13:02:00
PIXELUSDT,1763643840000,1763644620000,0.01495,0.015589527777777779,SL,-8.7756,9.69,2025-11-20 13:04:00
CTSIUSDT,1763643900000,1763644260000,0.0528,0.055058666666666665,SL,-8.7756,7.13,2025-11-20 13:05:00
DYMUSDT,1763644860000,1763645580000,0.16057,0.16743882777777777,SL,-8.7756,20.8,2025-11-20 13:21:00
XAIUSDT,1763644920000,1763646720000,0.02518,0.02552,TIME,-2.9206,9.43,2025-11-20 13:22:00
TNSRUSDT,1763644980000,1763645460000,0.21093,0.21995311666666667,SL,-8.7756,54.49,2025-11-20 13:23:00
SAGAUSDT,1763645040000,1763646840000,0.1083,0.11293283333333333,SL,-8.7756,14.58,2025-11-20 13:24:00
TNSRUSDT,1763645640000,1763645820000,0.21997,0.2293798277777778,SL,-8.7756,10.1,2025-11-20 13:34:00
REZUSDT,1763646120000,1763646480000,0.008141,0.007778368255391997,TP,8.6888,7.89,2025-11-20 13:42:00
BEATUSDT,1763646180000,1763646300000,1.15715,1.0639244139275115,TP,15.893,15.03,2025-11-20 13:43:00
BEATUSDT,1763647020000,1763647260000,0.96391,0.9161955393242537,TP,9.6802,8.83,2025-11-20 13:57:00
LABUSDT,1763647080000,1763647560000,0.11913,0.11335115799788795,TP,9.4817,8.64,2025-11-20 13:58:00
PIXELUSDT,1763647560000,1763649360000,0.0146,0.01436,TIME,3.0677,7.66,2025-11-20 14:06:00
GRASSUSDT,1763647620000,1763648400000,0.5366,0.5595545555555556,SL,-8.7756,17.2,2025-11-20 14:07:00
AIUSDT,1763647620000,1763649420000,0.05716,0.05758,TIME,-1.6896,11.44,2025-11-20 14:07:00
REZUSDT,1763647620000,1763648580000,0.007656,0.007983506666666666,SL,-8.7756,15.06,2025-11-20 14:07:00
XAIUSDT,1763649000000,1763650800000,0.0246,0.02492,TIME,-2.8216,7.47,2025-11-20 14:30:00
CTSIUSDT,1763649000000,1763649900000,0.0565,0.05172006492905068,TP,16.7001,15.87,2025-11-20 14:30:00
INITUSDT,1763649540000,1763650200000,0.141,0.135080366826749,TP,8.1766,7.41,2025-11-20 14:39:00
DYMUSDT,1763649900000,1763649960000,0.16065,0.15353378819311597,TP,8.6393,7.84,2025-11-20 14:45:00
CTSIUSDT,1763649960000,1763651340000,0.0524,0.04956335486993071,TP,10.6069,9.72,2025-11-20 14:46:00
DYMUSDT,1763650020000,1763650740000,0.16715,0.17430030555555556,SL,-8.7756,11.06,2025-11-20 14:47:00
LABUSDT,1763650560000,1763652360000,0.10944,0.10915,TIME,0.31,8.98,2025-11-20 14:56:00
FIDAUSDT,1763651160000,1763652960000,0.05015,0.04926,TIME,3.3294,7.36,2025-11-20 15:06:00
JELLYJELLYUSDT,1763651340000,1763651700000,0.04208,0.04388008888888889,SL,-8.7756,9.76,2025-11-20 15:09:00
CTSIUSDT,1763651400000,1763652060000,0.0511,0.05328594444444445,SL,-8.7756,23.3,2025-11-20 15:10:00
DYMUSDT,1763651580000,1763652120000,0.15748,0.16421664444444445,SL,-8.7756,8.55,2025-11-20 15:13:00
TNSRUSDT,1763651580000,1763652180000,0.22256,0.23208062222222223,SL,-8.7756,8.71,2025-11-20 15:13:00
BEATUSDT,1763651640000,1763653440000,0.73387,0.73734,TIME,-1.1657,9.29,2025-11-20 15:14:00
INITUSDT,1763651760000,1763653560000,0.1301,0.134,TIME,-6.2154,8.78,2025-11-20 15:16:00
DYMUSDT,1763652300000,1763653020000,0.15977,0.16660460555555556,SL,-8.7756,33.6,2025-11-20 15:25:00
ACTUSDT,1763652720000,1763652780000,0.02315,0.022139935023205538,TP,8.5063,7.72,2025-11-20 15:32:00
FOLKSUSDT,1763652900000,1763653500000,7.757,8.088827222222221,SL,-8.7756,14.44,2025-11-20 15:35:00
INITUSDT,1763653740000,1763655540000,0.1325,0.1309,TIME,2.1951,7.0,2025-11-20 15:49:00
JELLYJELLYUSDT,1763654460000,1763655420000,0.0434,0.041578535590130195,TP,8.1738,7.41,2025-11-20 16:01:00
TNSRUSDT,1763654640000,1763654880000,0.25168,0.2624463111111111,SL,-8.7756,10.51,2025-11-20 16:04:00
DYMUSDT,1763654700000,1763654940000,0.15921,0.16602065,SL,-8.7756,10.73,2025-11-20 16:05:00
JELLYJELLYUSDT,1763656320000,1763657280000,0.04044,0.04216993333333333,SL,-8.7756,8.53,2025-11-20 16:32:00
SAGAUSDT,1763656920000,1763657340000,0.1074,0.11199433333333333,SL,-8.7756,9.79,2025-11-20 16:42:00
TNSRUSDT,1763657460000,1763657940000,0.24096,0.25126773333333335,SL,-8.7756,21.25,2025-11-20 16:51:00
NMRUSDT,1763658360000,1763658960000,12.205,11.691356242083414,TP,8.1969,7.43,2025-11-20 17:06:00
ACTUSDT,1763658660000,1763660460000,0.02185,0.02248,TIME,-5.9866,7.09,2025-11-20 17:11:00
GRASSUSDT,1763658660000,1763659140000,0.5722,0.5458392610958187,TP,8.9938,8.18,2025-11-20 17:11:00
GRASSUSDT,1763659200000,1763659680000,0.56,0.5839555555555557,SL,-8.7756,10.77,2025-11-20 17:20:00
HANAUSDT,1763660760000,1763662560000,0.01629,0.01651,TIME,-2.921,20.93,2025-11-20 17:46:00
TNSRUSDT,1763663640000,1763664360000,0.26477,0.25399926365101205,TP,7.9159,7.17,2025-11-20 18:34:00
CTSIUSDT,1763664000000,1763665800000,0.0522,0.0512,TIME,3.6114,7.47,2025-11-20 18:40:00
SAGAUSDT,1763664300000,1763665260000,0.1073,0.10287606897810576,TP,8.0259,7.27,2025-11-20 18:45:00
TNSRUSDT,1763664420000,1763664840000,0.25102,0.23646080554684826,TP,11.38,10.47,2025-11-20 18:47:00
TNSRUSDT,1763664900000,1763665080000,0.23293,0.24289422777777778,SL,-8.7756,8.19,2025-11-20 18:55:00
ZORAUSDT,1763664900000,1763666700000,0.05379,0.05384,TIME,-0.4059,7.59,2025-11-20 18:55:00
PIEVERSEUSDT,1763668320000,1763668740000,0.4843,0.5050172777777778,SL,-8.7756,9.29,2025-11-20 19:52:00
NMRUSDT,1763669160000,1763670120000,13.234,12.463950319513073,TP,11.4174,10.51,2025-11-20 20:06:00
NILUSDT,1763669940000,1763671740000,0.1274,0.127,TIME,0.4079,13.31,2025-11-20 20:19:00
DYMUSDT,1763672520000,1763674320000,0.1658,0.16149,TIME,4.979,9.86,2025-11-20 21:02:00
PIEVERSEUSDT,1763677740000,1763679120000,0.3606,0.37602566666666665,SL,-8.7756,9.64,2025-11-20 22:29:00
TNSRUSDT,1763678280000,1763678520000,0.21929,0.2103298410244424,TP,7.952,7.2,2025-11-20 22:38:00
XNYUSDT,1763678400000,1763680200000,0.004013,0.004045,TIME,-1.8148,10.84,2025-11-20 22:40:00
TNSRUSDT,1763685120000,1763686920000,0.23285,0.2334,TIME,-0.6924,9.15,2025-11-21 00:32:00
ONUSDT,1763685360000,1763685720000,0.13223,0.12162306548494178,TP,15.8232,14.95,2025-11-21 00:36:00
DYMUSDT,1763685540000,1763686140000,0.13694,0.1427979888888889,SL,-8.7756,9.91,2025-11-21 00:39:00
ONUSDT,1763685780000,1763685960000,0.12202,0.12723974444444444,SL,-8.7756,9.26,2025-11-21 00:43:00
PIEVERSEUSDT,1763686620000,1763688420000,0.3615,0.3558,TIME,2.9335,7.18,2025-11-21 00:57:00
FOLKSUSDT,1763687460000,1763687520000,8.393,8.01218945676005,TP,8.8545,8.05,2025-11-21 01:11:00
PIXELUSDT,1763687580000,1763689380000,0.01426,0.0143,TIME,-0.781,20.38,2025-11-21 01:13:00
HOOKUSDT,1763690160000,1763691960000,0.05245,0.05181,TIME,2.2204,10.98,2025-11-21 01:56:00
DYMUSDT,1763690760000,1763692560000,0.13694,0.13244,TIME,6.3522,9.17,2025-11-21 02:06:00
XAIUSDT,1763691300000,1763691780000,0.02814,0.02690883427448206,TP,8.5303,7.74,2025-11-21 02:15:00
HFTUSDT,1763692980000,1763693220000,0.05137,0.04919127368872679,TP,8.2625,7.49,2025-11-21 02:43:00
ALLOUSDT,1763695680000,1763695920000,0.2097,0.1914216190134203,TP,17.2129,16.42,2025-11-21 03:28:00
ALLOUSDT,1763695980000,1763696280000,0.1971,0.2055315,SL,-8.7756,15.19,2025-11-21 03:33:00
ALLOUSDT,1763698500000,1763700000000,0.2087,0.1981741836743116,TP,9.867,9.01,2025-11-21 04:15:00
BEATUSDT,1763698740000,1763699340000,0.90829,0.9471446277777779,SL,-8.7756,9.25,2025-11-21 04:19:00
TNSRUSDT,1763699280000,1763700240000,0.18003,0.18773128333333333,SL,-8.7756,11.34,2025-11-21 04:28:00
42USDT,1763699580000,1763701380000,0.05889,0.05974,TIME,-3.1067,8.77,2025-11-21 04:33:00
PIEVERSEUSDT,1763699640000,1763701020000,0.3743,0.39031172222222227,SL,-8.7756,10.11,2025-11-21 04:34:00
ALLOUSDT,1763700240000,1763701980000,0.1951,0.20344594444444444,SL,-8.7756,10.46,2025-11-21 04:44:00
JELLYJELLYUSDT,1763702880000,1763703060000,0.05119,0.04735619591098118,TP,14.7587,13.85,2025-11-21 05:28:00
PIXELUSDT,1763703300000,1763705100000,0.01459,0.01474,TIME,-2.2762,7.11,2025-11-21 05:35:00
ONUSDT,1763703360000,1763704380000,0.11262,0.10787859804190235,TP,8.2002,7.43,2025-11-21 05:36:00
TNSRUSDT,1763703360000,1763705160000,0.19383,0.19453,TIME,-0.9423,9.63,2025-11-21 05:36:00
JELLYJELLYUSDT,1763704080000,1763704800000,0.043,0.04483944444444444,SL,-8.7756,28.24,2025-11-21 05:48:00
DYMUSDT,1763704080000,1763705880000,0.13674,0.13508,TIME,2.208,8.07,2025-11-21 05:48:00
PIEVERSEUSDT,1763704500000,1763705100000,0.3609,0.34101001126853087,TP,10.8024,9.91,2025-11-21 05:55:00
TNSRUSDT,1763707260000,1763708040000,0.18671,0.19469703888888887,SL,-8.7756,7.3,2025-11-21 06:41:00
HFTUSDT,1763709000000,1763710440000,0.05035,0.048147549120751136,TP,8.5286,7.74,2025-11-21 07:10:00
SAGAUSDT,1763709000000,1763710440000,0.1123,0.10655446695517944,TP,10.0125,9.15,2025-11-21 07:10:00
DYMUSDT,1763709120000,1763709180000,0.18195,0.172023571082336,TP,10.6912,9.8,2025-11-21 07:12:00
DAMUSDT,1763709240000,1763709840000,0.0256,0.026695111111111114,SL,-8.7756,29.49,2025-11-21 07:14:00
DAMUSDT,1763709900000,1763710440000,0.02564,0.02147561929758139,TP,32.2635,34.37,2025-11-21 07:25:00
DMCUSDT,1763710080000,1763711220000,0.001436,0.001497428888888889,SL,-8.7756,30.9,2025-11-21 07:28:00
ALLOUSDT,1763710380000,1763710440000,0.1951,0.18359119297393342,TP,11.5779,10.66,2025-11-21 07:33:00
TNSRUSDT,1763710380000,1763711820000,0.1965,0.20490583333333334,SL,-8.7756,8.43,2025-11-21 07:33:00
GPSUSDT,1763710380000,1763710440000,0.005827,0.0055810365745453585,TP,8.2222,7.45,2025-11-21 07:33:00
TANSSIUSDT,1763710440000,1763710500000,0.01675,0.01746652777777778,SL,-8.7756,9.1,2025-11-21 07:34:00
SAGAUSDT,1763710500000,1763710680000,0.1029,0.10730183333333335,SL,-8.7756,7.5,2025-11-21 07:35:00
CTSIUSDT,1763711220000,1763711640000,0.0591,0.05666128437159525,TP,8.0328,7.28,2025-11-21 07:47:00
DYMUSDT,1763711700000,1763711880000,0.17372,0.1811513555555556,SL,-8.7756,9.48,2025-11-21 07:55:00
DYMUSDT,1763712060000,1763712600000,0.17422,0.16474768070409054,TP,10.654,9.77,2025-11-21 08:01:00
SENTUSDT,1763713440000,1763715240000,0.05878,0.05822,TIME,1.6854,8.47,2025-11-21 08:24:00
XAIUSDT,1763713860000,1763715660000,0.02504,0.02504,TIME,-0.22,10.9,2025-11-21 08:31:00
FLMUSDT,1763714100000,1763714880000,0.0089,0.008400175608252024,TP,11.012,10.11,2025-11-21 08:35:00
LIGHTUSDT,1763714580000,1763715300000,1.0472,0.9697174233546588,TP,14.578,13.67,2025-11-21 08:43:00
PIEVERSEUSDT,1763714880000,1763715540000,0.3674,0.38311655555555557,SL,-8.7756,8.6,2025-11-21 08:48:00
JELLYJELLYUSDT,1763715240000,1763715600000,0.04094,0.042691322222222224,SL,-8.7756,9.49,2025-11-21 08:54:00
STABLEUSDT,1763715840000,1763717640000,0.02705,0.02763,TIME,-4.5084,8.64,2025-11-21 09:04:00
DYMUSDT,1763717340000,1763718240000,0.17085,0.17815858333333334,SL,-8.7756,8.43,2025-11-21 09:29:00
BASUSDT,1763717340000,1763719140000,0.004796,0.004774,TIME,0.6974,7.73,2025-11-21 09:29:00
TNSRUSDT,1763723940000,1763725020000,0.24776,0.2583586222222222,SL,-8.7756,15.02,2025-11-21 11:19:00
BOBUSDT,1763726700000,1763727900000,0.019308,0.01835512151952121,TP,9.6503,8.8,2025-11-21 12:05:00
PIEVERSEUSDT,1763727300000,1763729100000,0.3815,0.3828,TIME,-0.9015,13.35,2025-11-21 12:15:00
ESPORTSUSDT,1763728140000,1763728200000,0.38314,0.39952987777777776,SL,-8.7756,9.58,2025-11-21 12:29:00
