feat,p_mw,med_win,med_loss,rho,p_rho,q_mw,q_rho
dpo|watch_max,0.8623134240567575,3.8904918933772814,3.7278287461773663,0.01984630481126256,0.6908447282714509,0.9860738337776659,0.998188017608607
psar_dist|watch_max,0.862648305009529,8.050146644445544,8.041705799882948,0.0021050428579236728,0.9663553770600258,0.9860738337776659,0.9987867265208704
roc5|watch_max,0.8633182340026218,6.858974358974352,6.650960492932234,0.006494295005112021,0.896463076032301,0.9860738337776659,0.998188017608607
stoch_d|at_entry,0.865999079777574,15.023328608551845,14.621994723608983,-0.009566498419899889,0.8479828167333313,0.9860738337776659,0.998188017608607
cvd_norm|watch_max,0.8660400720719236,3.936490386293796,3.2297922349401222,-0.005612846054404761,0.9143123771939519,0.9860738337776659,0.998188017608607
di_diff|watch_slope,0.8706940269694305,-0.08721094050725,-0.0800969299792508,0.008572486694492442,0.8636151088177166,0.9860738337776659,0.998188017608607
ema10_dev|watch_slope,0.8713651098602603,-0.0059731140546115,-0.0065013634034248,0.004863232394372604,0.9223710543962839,0.9860738337776659,0.998188017608607
sma50_dev|watch_slope,0.8713651098602603,-0.0106613942192509,-0.0123603551415785,0.014226269607936807,0.7755882792627122,0.9860738337776659,0.998188017608607
rsi14|entry_m_top,0.8740503628199594,-41.60135621053632,-41.79656191052062,0.07401019671859659,0.1375399775746039,0.9860738337776659,0.998188017608607
t|hour_utc,0.8762513400910927,10.0,9.0,0.02125624489167075,0.6701300278331542,0.9860738337776659,0.998188017608607
sma10_dev|retr_m_pump,0.876737067203824,-1.4118118481170212,-1.4418489956422131,0.007809234190582002,0.8756549168467749,0.9860738337776659,0.998188017608607
roc1|watch_max,0.8780808385903794,3.727865796831317,3.585918073550581,-0.02698502370312901,0.5886384323801839,0.9860738337776659,0.998188017608607
ulcer|top_val,0.8784168711929674,0.822974244769617,0.8246876593378718,0.07673187865114461,0.123613068115432,0.9860738337776659,0.998188017608607
delta_z20|entry_m_top,0.8790593457405999,-1.6920420465407782,-1.5743709481103743,0.03636907234686589,0.4855295177538609,0.9860738337776659,0.998188017608607
vpt_slope|at_entry,0.8814422007372225,-0.0084689162955215,-0.0089333271491817,0.03785106384914753,0.44802510828806646,0.9860738337776659,0.998188017608607
vortex_diff|watch_slope,0.8821147083787785,-0.0020270841120851,-0.0019459402781144,0.006254703220528835,0.900262563368757,0.9860738337776659,0.998188017608607
roc10|watch_slope,0.8854785119516793,-0.0117114144976686,-0.0130082467446482,0.01799357768696638,0.7184171690504211,0.9860738337776659,0.998188017608607
delta_ratio5|watch_mean,0.8859653961623325,0.5979267022728089,0.2610979108049373,0.00866399599255599,0.8680825775911923,0.9860738337776659,0.998188017608607
psar_dist|retr_m_pump,0.8861515223919472,-3.124647250786862,-3.046062799010323,-0.00883090790468625,0.8595456793325433,0.9860738337776659,0.998188017608607
range_ratio20|entry_m_top,0.8861515223919472,-0.1324122338739171,-0.10073852990781,-0.011527223855553461,0.8173271481488136,0.9860738337776659,0.998188017608607
rsi14|at_entry,0.8874977891694001,30.777361601893105,30.4374505803991,0.02301095287361656,0.6446964394059406,0.9860738337776659,0.998188017608607
roc1|watch_slope,0.8874977891694001,-0.0027040334518602,-0.002971051436791,0.05236760235163301,0.2937020109287059,0.9860738337776659,0.998188017608607
ema5_dev|watch_slope,0.8901912928963674,-0.0038711374764931,-0.0039204625002682,0.02274488821917758,0.6485272969326898,0.9860738337776659,0.998188017608607
ichi_conv_base|pump_mean,0.896256213896567,0.5927823824628438,0.612425932433156,-0.005349867688729801,0.9146314301580853,0.9860738337776659,0.998188017608607
zscore60|retr_m_pump,0.8982792890032976,-1.0502462137996913,-1.0656844761148787,-0.0036451949578746126,0.9417737005811309,0.9860738337776659,0.998188017608607
roc60|watch_max,0.8986164049478895,12.620192307692315,12.958027981345769,-0.0297234789687406,0.5513656121805321,0.9860738337776659,0.998188017608607
pct_rank60|retr_m_pump,0.9003029737911259,-21.70782463928967,-22.07716620413197,0.013315789808922993,0.7896026685882206,0.9860738337776659,0.998188017608607
rsi14|watch_slope,0.9009776800949104,-0.0748653453724082,-0.0708402416316245,0.017579011830049836,0.7246386401927851,0.9860738337776659,0.998188017608607
psar_dist|watch_mean,0.9009776800949104,0.0918457148258225,0.1776007401524058,-0.026611015113091125,0.5938176616574826,0.9860738337776659,0.998188017608607
oi|chg_4h,0.9016524579487395,5.616473795327437,6.6059993454753,-0.007227240507342711,0.8848549445959328,0.9860738337776659,0.998188017608607
oi|chg_pump,0.9026646873277338,2.208504634287789,2.67683252919686,0.007504320823980437,0.8804729130182576,0.9860738337776659,0.998188017608607
stoch_rsi|entry_m_top,0.9044684456462925,-82.80274284927467,-82.11249038130177,0.004019668092769463,0.9358043524191685,0.9860738337776659,0.998188017608607
kama_dev|watch_slope,0.9050274035736212,-0.0081068757695065,-0.0076638708226352,0.03105531396812138,0.5336656347645159,0.9860738337776659,0.998188017608607
trix|top_val,0.9057026005886243,0.1771803230054061,0.1729711775853804,-0.001532510571156371,0.9755026848541183,0.9860738337776659,0.9987867265208704
sma5_dev|retr_m_pump,0.9063778657725601,-0.8442676592077466,-0.848477962309797,0.02912024866671944,0.5594760220452623,0.9860738337776659,0.998188017608607
sma10_dev|at_entry,0.9077285987126212,-3.0013321839981177,-2.7749454893410075,0.05042525757952138,0.31199823064563426,0.9860738337776659,0.998188017608607
hv60|retr_mean,0.9077285987126212,0.982691849159922,0.9893948753839776,0.003089407369190186,0.9506392315071662,0.9860738337776659,0.9987867265208704
mass|retr_mean,0.9084040655010758,25.106935736431883,25.185005241915903,-0.03449850361380224,0.48927105962501916,0.9860738337776659,0.998188017608607
kst|top_val,0.9090795202691233,43.432358591287255,44.23976464251505,-0.010205280796502349,0.8379679797092547,0.9860738337776659,0.998188017608607
pct_rank60|watch_slope,0.909079598523124,-0.1653123405859779,-0.1746699756431384,0.0012340522720592985,0.980272480998569,0.9860738337776659,0.9987867265208704
ema10_dev|retr_m_pump,0.9097551972945694,-1.234440995851931,-1.269766873641897,0.009675326507009675,0.8462748330552243,0.9860738337776659,0.998188017608607
sma10_dev|watch_slope,0.9117823832611891,-0.0065333014927906,-0.0075574430211983,0.007683845307607683,0.8776356659398515,0.9860738337776659,0.998188017608607
macd_hist|at_entry,0.9124582401854198,-0.4199241519009781,-0.4010861165717407,0.02120691804498895,0.6708506427668245,0.9860738337776659,0.998188017608607
delta_ratio5|retr_mean,0.9136711158696099,-2.5673313884097064,-2.7453460304630557,0.034567853853212364,0.5074111203228827,0.9860738337776659,0.998188017608607
tk_buy1|entry_m_top,0.9139950793874472,-10.805813578593163,-10.546455046517003,0.018212275056439447,0.7298369858147652,0.9860738337776659,0.998188017608607
kama_dev|pump_mean,0.9151622962942476,0.5667588067918347,0.6504819651832221,0.01840777957034744,0.7122196775150862,0.9860738337776659,0.998188017608607
dc_pos|watch_min,0.9170052390813372,0.0169491525423718,0.0182555780933057,0.008719617746239512,0.861297746821443,0.9860738337776659,0.998188017608607
roc3|watch_slope,0.9178673345657558,-0.0061940352411056,-0.0064710143761198,0.04096431148491192,0.41155171624182457,0.9860738337776659,0.998188017608607
adx|watch_min,0.918313072497598,12.25504208361747,12.359337990065583,-0.01964490597203763,0.6938230238293921,0.9860738337776659,0.998188017608607
ema5_dev|entry_m_top,0.9185437439539957,-2.97048092836667,-2.892698199841659,0.05954934616704019,0.2323690531283082,0.9860738337776659,0.998188017608607
stoch_d|top_val,0.919558421010961,84.34987742215459,84.43281827520822,0.009594166083135012,0.8475485235981347,0.9860738337776659,0.998188017608607
s|rise_bars,0.9215251924798515,91.0,93.0,-0.03760861173053393,0.45094034309824904,0.9860738337776659,0.998188017608607
rsi7|top_val,0.9232802332061395,77.84366527380719,77.77025742547231,-0.05894897182025894,0.23711972247805616,0.9860738337776659,0.998188017608607
adi_slope|retr_mean,0.9232802332061395,-0.0217723322819255,-0.0169951110633289,0.0667762227008474,0.18040071641173017,0.9860738337776659,0.998188017608607
cmf|retr_mean,0.9232802332061395,-0.0217723322819254,-0.0169951110633289,0.0667762227008474,0.18040071641173017,0.9860738337776659,0.998188017608607
delta_z20|watch_mean,0.925248180648951,0.0018772287497924,0.0010158031575897,0.014685983746097883,0.7782886790345943,0.9860738337776659,0.998188017608607
adx|watch_slope,0.9253110001554157,-0.0026858990780778,0.0144253484789786,0.019416168250406513,0.6972113291136237,0.9860738337776659,0.998188017608607
roc5|at_entry,0.9253110001554157,-3.29723060049356,-3.210771620921794,0.04584665248989746,0.35802526294462367,0.9860738337776659,0.998188017608607
ema50_dev|watch_slope,0.9300513267034161,-0.0086564008781091,-0.0106664090299145,0.007817059621594914,0.8755313252949678,0.9860738337776659,0.998188017608607
obv_slope20|watch_mean,0.9300513267034161,0.0781756073358987,0.0850281604629595,-0.023061363208281123,0.6439716740979373,0.9860738337776659,0.998188017608607
atr_pct|top_val,0.9320836650887735,1.4817097086450148,1.480992814910438,0.029589046580423137,0.5531680543926292,0.9860738337776659,0.998188017608607
sma5_20_x|watch_slope,0.9327612102858387,-0.0063067441984682,-0.0066282352661754,0.009305893368493176,0.8520757149422884,0.9860738337776659,0.998188017608607
macd_sig|watch_max,0.9327612102858387,1.588515475964037,1.682679375474556,-0.014241920469962628,0.775347997367596,0.9860738337776659,0.998188017608607
stoch_d|watch_max,0.9347746978663456,96.1092600610438,95.91163489920964,-0.017339964773248916,0.7282343487539562,0.9860738337776659,0.998188017608607
s|pre_trend,0.9348602839005989,-0.9761388286334104,-0.9125475285171158,-0.026942701844618232,0.6005743681193816,0.9860738337776659,0.998188017608607
sma20_dev|watch_slope,0.935471873388044,-0.0097165072333394,-0.0109296671547217,0.0127026763883998,0.799078559073597,0.9860738337776659,0.998188017608607
rsi7|watch_slope,0.935471873388044,-0.1197566594150729,-0.1153014382609788,-0.0027137866805704556,0.9566343835293225,0.9860738337776659,0.9987867265208704
dc_pos|watch_mean,0.935471873388044,0.5524973803377226,0.551262837311278,-0.0338286103217435,0.49775017306097624,0.9860738337776659,0.998188017608607
mfi|watch_min,0.94157136152296,11.529908499632356,11.762128463829214,-0.0022336985384489136,0.9643004184554366,0.9860738337776659,0.9987867265208704
delta_z20|pump_mean,0.9422558349223511,0.0872268261241787,0.08396548762688161,0.028240859250514505,0.5881673287713115,0.9860738337776659,0.998188017608607
tk_buy1|top_val,0.9423349232624072,51.75426792629884,52.01771287789673,-0.027217702346068212,0.6057449498224254,0.9860738337776659,0.998188017608607
force|watch_slope,0.942929960813548,-3.175172737691465e-05,-3.0016388602174533e-05,0.04300110738948171,0.38866973976547725,0.9860738337776659,0.998188017608607
force|at_entry,0.9456432682749851,-0.0099596644400164,-0.0096593268831504,0.05915698269578818,0.23546608330580235,0.9860738337776659,0.998188017608607
adi_slope|retr_m_pump,0.9456432682749851,-0.0937546937400813,-0.1057892473373898,0.06829217247613925,0.17068614877777405,0.9860738337776659,0.998188017608607
wick_ratio|retr_m_pump,0.9463216949123483,0.0150448709750931,0.0192224613798076,0.050242724851476045,0.31375529059582513,0.9860738337776659,0.998188017608607
adi_slope|watch_mean,0.9497144022060398,0.0467240613862796,0.0361678068676642,-0.016638686201126313,0.7388170392867129,0.9860738337776659,0.998188017608607
sma5_dev|entry_m_top,0.9497144022060398,-3.373984035039579,-3.21124762145758,0.059855993870685666,0.2299687322131232,0.9860738337776659,0.998188017608607
uo|top_val,0.950053678711469,59.00507632682353,58.463565433485314,-0.0022697410325947993,0.9637247698788193,0.9860738337776659,0.9987867265208704
cmf|retr_m_pump,0.9510717438793315,-0.0937546937400813,-0.1030277118831838,0.06823994227379727,0.17101422444397613,0.9860738337776659,0.998188017608607
dc_pos|retr_m_pump,0.9510717438793315,-0.2781344731865099,-0.2818677470039378,0.018094944316598735,0.7168987470472628,0.9860738337776659,0.998188017608607
aroon_osc|at_entry,0.9512763425348449,-72.0,-68.0,-0.008243260646756323,0.8688047335534723,0.9860738337776659,0.998188017608607
vol_ratio20|entry_m_top,0.9524292275216373,-0.3387374974404351,-0.1444041714195338,-0.016029576489493446,0.7480491020429186,0.9860738337776659,0.998188017608607
kst|retr_m_pump,0.9531080213532966,-0.0426746147758514,-4.418789753934707,0.004744940995340229,0.924253538906337,0.9860738337776659,0.998188017608607
ema20_dev|watch_slope,0.95446571058122,-0.0082760526050457,-0.0084997519268148,0.01057488709995896,0.8321850998530675,0.9860738337776659,0.998188017608607
cmf|watch_mean,0.95446571058122,0.0475297243907976,0.0361678068676641,-0.016943878010629847,0.734205326962505,0.9860738337776659,0.998188017608607
ema20_dev|entry_m_top,0.9565024909631884,-7.375751520293261,-7.35024404169532,0.0567243655713793,0.25531720045901396,0.9860738337776659,0.998188017608607
obv_slope20|watch_slope,0.9592186376998676,-0.0012190225191124,-0.001136740018554,-0.011462254579469526,0.8183387594291515,0.9860738337776659,0.998188017608607
roc3|retr_m_pump,0.9605768905990932,-1.2510311896630744,-1.2528873322464495,0.02451580145607613,0.6232082319462489,0.9860738337776659,0.998188017608607
vortex_diff|at_entry,0.9605768905990932,-0.4441260744985668,-0.439258750857928,-0.00860142259056344,0.8631592660285639,0.9860738337776659,0.998188017608607
cvd_norm|pump_mean,0.961614355405526,0.3928522610152003,0.0400403622717279,-0.019779762364017718,0.7045237208279291,0.9860738337776659,0.998188017608607
s|red_ratio_retr,0.962269961080459,0.5714285714285714,0.580952380952381,-0.020868408440713717,0.6758040326401966,0.9860738337776659,0.998188017608607
stoch_rsi|pump_mean,0.9653316511185663,56.43251717455665,56.98556890417147,-0.0006438691842716116,0.9897063679064326,0.9860738337776659,0.9987867265208704
rsi28|entry_m_top,0.9653316511185663,-27.863825545196875,-28.65807241026441,0.07189714835834286,0.14916010298141838,0.9860738337776659,0.998188017608607
macd|watch_max,0.9653316511185663,1.9081840163126564,1.9878659158703136,-0.009545751928377286,0.8483084999576241,0.9860738337776659,0.998188017608607
stoch_d|retr_mean,0.9666903879852874,40.01129023685377,39.70969294401608,0.010852962881068916,0.8278402508434299,0.9860738337776659,0.998188017608607
ppo|watch_max,0.9666903879852874,1.9927023589324235,2.084898693722009,-0.010220194889629573,0.837734461905671,0.9860738337776659,0.998188017608607
cmf|pump_mean,0.9670300694776698,0.0727459876789125,0.0804413679328181,-0.026768903248869942,0.5916287106157552,0.9860738337776659,0.998188017608607
wick_ratio|watch_min,0.9678763927852292,0.0,0.0,0.0036796665497556436,0.9412240594121013,0.9860738337776659,0.998188017608607
sma5_dev|watch_slope,0.9707671631132178,-0.0042389296656864,-0.0043085624597297,0.03892969942155505,0.4351856903587667,0.9870453673411296,0.998188017608607
adi_slope|pump_mean,0.9711069185028646,0.0727459876789125,0.0804413679328181,-0.026855980299198626,0.5904230620139383,0.9870453673411296,0.998188017608607
cci|watch_min,0.9731456244894898,-284.0582445626723,-278.40909090907564,-0.004992901146636671,0.9203080091688944,0.9879593166655594,0.998188017608607
sma20_dev|entry_m_top,0.9789228988897699,-8.565500460805787,-8.452316218809774,0.048181542720028815,0.33404544515511014,0.9926621676461176,0.998188017608607
tk_buy15|watch_min,0.9907817804016646,44.197728115307356,43.78405844755515,-0.003485089366286117,0.9473147562450521,1.0,0.9987867265208704
stoch_d|watch_mean,0.9911603682744777,54.83060528096683,54.80725976356847,-0.03131864882104422,0.5302001136401854,1.0,0.998188017608607
rsi7|entry_m_top,0.9911603682744777,-55.2071310942067,-56.79959365126916,0.0466665028785757,0.3494850573762611,1.0,0.998188017608607
fund|last,0.992020442619219,0.005,0.005,-0.00028403887913491056,0.9954589272558341,1.0,0.9987867265208704
stoch_k|watch_mean,0.994560157489393,54.97920435665672,54.81743705144753,-0.03206679642323206,0.5204169244854282,1.0,0.998188017608607
willr|watch_mean,0.994560157489393,-45.02079564334328,-45.18256294855247,-0.03206679642323206,0.5204169244854282,1.0,0.998188017608607
lr_slope10|watch_slope,0.9966000823800168,-0.0012875768251296,-0.0013388868197518,0.0001803488868324384,0.9971166621767671,1.0,0.9987867265208704
range_ratio20|watch_min,0.9979555830968713,0.2460345298349535,0.240628388415541,0.022205813013950002,0.6563174066000177,1.0,0.998188017608607
kama_dev|retr_mean,0.9986400294948772,-0.7422472254646831,-0.7286109606474305,0.03569670449261634,0.4743002611060348,1.0,0.998188017608607
tk_buy5|top_val,0.9991983977858516,52.691536839574034,52.636973408855454,-0.010542290490007834,0.8415645817295877,1.0,0.998188017608607
dd_from_max|watch_slope,1.0,-0.0291946149028788,-0.0286833066692542,-0.018309324728998953,0.7136911104521627,1.0,0.998188017608607
roc30|retr_m_pump,1.0,-2.1200318125455118,-2.6262263314077767,0.020450035077949482,0.6819454185591985,1.0,0.998188017608607
